complaint_id,unique_key,borough,post_code,apartment,problem_status_date,space_type,complaint_status,nta,problem_status,block,STAT_TS,ISSUE_ID,bin,unit_type,BUILDING_ID,LNG_AXIS,received_date,problem_duplicate_flag,CNL_SECT,bbl
5093292,16104591.0,QUEENS,11103.0,1,2010-03-05T12:08:24.000,ENTIRE APARTMENT,CLOSE,Astoria (East)-Woodside (North),CLOSE,1901-12-15,2010-03-06,10101769,4012697.0,APARTMENT,414135,-73.9104,2010-02-28T15:12:51.000,False,Zone-22,4007150008
5086655,16065589.0,STATEN ISLAND,10306.0,2FL,2010-03-02T11:53:01.000,ENTIRE APARTMENT,CLOSE,Great Kills-Eltingville,CLOSE,1912-04-04,2010-03-03,10086755,5060993.0,APARTMENT,799358,-74.1420,2010-02-23T19:20:53.000,True,Zone-50,5044780255
5072145,15991783.0,BRONX,10456.0,1FLR,2010-02-16T16:25:23.000,ENTIRE BUILDING,CLOSE,Mount Eden-Claremont (West),CLOSE,1907-08-13,2010-02-17,10052457,2007053.0,BUILDING,78353,-73.9101,2010-02-12T13:46:32.000,False,Zone-16,2027820028
12574093,59686312.0,BRONX,10467.0,16C,2023-12-20T21:04:02.000,ENTIRE APARTMENT,CLOSE,Allerton,CLOSE,1911-11-20,2023-12-21,24868063,2093350.0,APARTMENT,806854,-73.8685,2023-12-08T13:47:04.000,False,Zone-15,2043420010
5052844,15907122.0,BRONX,10457.0,417,2010-03-11T08:11:06.000,ENTIRE APARTMENT,CLOSE,Mount Hope,CLOSE,1907-08-29,2010-03-12,10010275,2007470.0,APARTMENT,65707,-73.9061,2010-02-01T11:28:20.000,False,Zone-15,2027980024
5077379,16014372.0,BRONX,10457.0,6B,2010-02-19T13:17:38.000,ENTIRE APARTMENT,CLOSE,Mount Hope,CLOSE,1907-08-30,2010-02-20,10063950,2007509.0,APARTMENT,56965,-73.9048,2010-02-16T23:31:13.000,False,Zone-14,2027990045
5047989,15895220.0,BRONX,10458.0,5B,2010-02-01T12:42:48.000,BATHROOM,CLOSE,Bedford Park,CLOSE,1909-01-16,2010-02-02,10002319,2017140.0,APARTMENT,67000,-73.8921,2010-01-30T12:37:30.000,False,Zone-15,2033040080
12368351,59135856.0,BRONX,10470.0,6F,2023-10-18T20:49:23.000,BEDROOM,CLOSE,Wakefield-Woodlawn,CLOSE,1913-12-24,2023-10-19,24559996,2071762.0,APARTMENT,106758,-73.8505,2023-10-16T18:51:21.000,False,Zone-11,2051070010
5054074,15906073.0,BROOKLYN,11208.0,2,2010-02-06T19:54:58.000,ENTIRE APARTMENT,CLOSE,East New York-City Line,CLOSE,1911-06-16,2010-02-07,10013181,3094197.0,APARTMENT,234390,-73.8635,2010-02-01T21:43:31.000,False,Zone-37,3041850060
5050792,15899790.0,BROOKLYN,11217.0,BA,2010-02-03T09:48:04.000,ENTIRE BUILDING,CLOSE,Fort Greene,CLOSE,1905-09-26,2010-02-04,10006577,3326120.0,BUILDING,185224,-73.9785,2010-01-31T12:22:53.000,True,Zone-35,3020960006
5048797,15893421.0,BRONX,10453.0,BLDG,2010-02-02T17:05:22.000,ENTIRE BUILDING,CLOSE,Mount Hope,CLOSE,1907-09-08,2010-02-03,10003556,2007683.0,BUILDING,81747,-73.9053,2010-01-30T16:30:09.000,True,Zone-14,2028080012
5064029,15953638.0,BROOKLYN,11236.0,1,2010-02-10T21:09:41.000,ENTIRE APARTMENT,CLOSE,Canarsie,CLOSE,1922-09-24,2010-02-11,10034244,3234662.0,APARTMENT,368372,-73.8873,2010-02-07T12:28:41.000,False,Zone-46,3083030009
5052903,15905695.0,MANHATTAN,10031.0,5C,2010-02-04T17:17:11.000,KITCHEN,CLOSE,Hamilton Heights-Sugar Hill,CLOSE,1905-08-21,2010-02-09,10010426,1061341.0,APARTMENT,41975,-73.9469,2010-02-01T11:51:34.000,False,Zone-7,1020600011
12159636,57504953.0,BROOKLYN,11218.0,E5,2023-05-31T05:03:02.000,KITCHEN,CLOSE,Kensington,CLOSE,1914-08-08,2023-05-31,24078203,3124505.0,APARTMENT,183878,-73.9793,2023-05-04T08:18:24.000,False,Zone-39,3053340006
5073335,15999108.0,BROOKLYN,11207.0,1,2010-03-08T07:13:54.000,BATHROOM,CLOSE,Bushwick (East),CLOSE,1909-04-23,2010-03-09,10054940,3078486.0,APARTMENT,215744,-73.9144,2010-02-13T12:38:44.000,False,Zone-37,3034010031
5084814,16057943.0,BROOKLYN,11207.0,2F,2010-03-16T11:09:28.000,KITCHEN,CLOSE,East New York-New Lots,CLOSE,1911-10-13,2010-03-17,10082067,3096753.0,APARTMENT,342858,-73.8883,2010-02-22T15:35:23.000,False,Zone-42,3043040006
5049079,15895575.0,BROOKLYN,11225.0,2A,2010-02-06T19:22:58.000,ENTIRE BUILDING,CLOSE,Crown Heights (South),CLOSE,1903-07-10,2010-02-07,10004059,3033788.0,BUILDING,217283,-73.9571,2010-01-30T17:52:37.000,False,Zone-35,3012870033
5064835,15953785.0,BRONX,10472.0,1,2010-02-10T15:49:49.000,ENTIRE BUILDING,CLOSE,Soundview-Bruckner-Bronx River,CLOSE,1910-04-05,2010-02-11,10035713,2024121.0,BUILDING,79503,-73.8711,2010-02-07T23:51:00.000,True,Zone-18,2037480080
5059156,,BROOKLYN,11207.0,1,2010-02-11T11:33:09.000,ENTIRE APARTMENT,CLOSE,Cypress Hills,CLOSE,1910-01-09,2010-02-14,10024450,3000000.0,APARTMENT,316275,-73.8956,2010-02-04T12:48:03.000,False,Zone-37,3036620020
5073540,15998422.0,BROOKLYN,11216.0,D2,2010-02-17T19:46:44.000,ENTIRE BUILDING,CLOSE,Crown Heights (North),CLOSE,1903-04-19,2010-02-18,10055314,3029964.0,BUILDING,349454,-73.9536,2010-02-13T15:41:05.000,False,Zone-35,3012050025
12934810,60876089.0,MANHATTAN,10039.0,2,2024-07-28T17:52:54.000,KITCHEN,CLOSE,Harlem (North),CLOSE,1905-07-24,2024-07-29,25484721,1060497.0,APARTMENT,42029,-73.9408,2024-04-12T16:12:40.000,False,Zone-9,1020320006
5075462,16008464.0,STATEN ISLAND,10303.0,12M,2010-02-27T13:46:21.000,ENTIRE BUILDING,CLOSE,Mariner's Harbor-Arlington-Graniteville,CLOSE,1903-06-25,2010-02-28,10059036,5112688.0,BUILDING,812480,-74.1712,2010-02-15T13:13:45.000,False,Zone-49,5012720011
5090213,16084139.0,BROOKLYN,11213.0,BLDG,2010-03-05T11:37:46.000,ENTIRE BUILDING,CLOSE,Crown Heights (South),CLOSE,1903-06-23,2010-03-06,10096028,3032981.0,BUILDING,287943,-73.9457,2010-02-25T22:17:21.000,True,Zone-35,3012700032
12241156,58232212.0,MANHATTAN,10039.0,2B,2023-07-24T13:06:04.000,BATHROOM,CLOSE,Harlem (North),CLOSE,1905-07-24,2023-07-25,24272773,1060511.0,APARTMENT,42097,-73.9390,2023-07-18T15:30:40.000,False,Zone-9,1020320043
5068409,15968681.0,QUEENS,11418.0,1E,2010-02-15T18:12:07.000,ENTIRE APARTMENT,CLOSE,Kew Gardens,CLOSE,1909-02-02,2010-02-16,10044044,4079265.0,APARTMENT,530517,-73.8360,2010-02-09T22:26:09.000,False,Zone-29,4033210061
5064081,15953076.0,BRONX,10452.0,2D,2010-02-10T08:23:20.000,ENTIRE APARTMENT,CLOSE,Highbridge,CLOSE,1906-11-09,2010-02-11,10034345,2003055.0,APARTMENT,45414,-73.9261,2010-02-07T13:06:11.000,False,Zone-16,2025050001
5068795,15976960.0,MANHATTAN,10032.0,5,2010-03-02T13:24:05.000,BATHROOM,CLOSE,Washington Heights (South),CLOSE,1905-10-22,2010-03-02,10044778,1062920.0,APARTMENT,42970,-73.9410,2010-02-10T10:07:35.000,False,Zone-10,1021220018
12155758,57474046.0,MANHATTAN,10024.0,6D,2023-05-07T15:41:59.000,ENTIRE APARTMENT,CLOSE,Upper West Side (Central),CLOSE,1903-05-20,2023-05-13,24071106,1033291.0,APARTMENT,7805,-73.9754,2023-05-01T20:56:02.000,False,Zone-6,1012360010
5050275,15900338.0,MANHATTAN,10031.0,BLDG,2010-02-04T10:44:37.000,ENTIRE BUILDING,CLOSE,Hamilton Heights-Sugar Hill,CLOSE,1905-08-21,2010-02-05,10005839,1061341.0,BUILDING,41975,-73.9469,2010-01-31T09:27:21.000,True,Zone-7,1020600011
12156944,,BROOKLYN,11226.0,3F,2023-05-07T07:51:45.000,BEDROOM,CLOSE,Flatbush,CLOSE,1913-11-06,2023-05-16,24073335,3116104.0,APARTMENT,398056,-73.9632,2023-05-02T13:59:34.000,False,Zone-40,3050590016
5062499,15948829.0,QUEENS,11104.0,BLDG,2010-02-06T20:45:41.000,ENTIRE BUILDING,CLOSE,Sunnyside,CLOSE,1900-07-08,2010-02-07,10031611,4002499.0,BUILDING,812107,-73.9240,2010-02-06T14:14:06.000,True,Zone-26,4001900025
12163288,57535616.0,MANHATTAN,10027.0,4D,2023-05-12T10:02:33.000,BATHROOM,CLOSE,Harlem (North),CLOSE,1904-09-21,2023-05-13,24084903,1053701.0,APARTMENT,40049,-73.9417,2023-05-07T19:15:15.000,False,Zone-9,1017260049
5074085,16002869.0,QUEENS,11375.0,2B,2010-03-25T07:29:59.000,KITCHEN,CLOSE,Forest Hills,CLOSE,1908-08-29,2010-03-26,10056498,4074925.0,APARTMENT,648839,-73.8565,2010-02-14T03:31:26.000,False,Zone-29,4031640054
5087785,16074249.0,BRONX,10460.0,2B,2010-02-26T16:46:05.000,ENTIRE BUILDING,CLOSE,Belmont,CLOSE,1908-07-10,2010-03-16,10089418,2013037.0,BUILDING,66570,-73.8830,2010-02-24T12:28:53.000,False,Zone-15,2031140035
5078728,16022122.0,BRONX,10453.0,1FLR,2010-02-21T09:16:20.000,ENTIRE APARTMENT,CLOSE,Mount Hope,CLOSE,1907-10-22,2010-02-22,10067412,2008234.0,APARTMENT,65877,-73.9098,2010-02-17T19:59:56.000,False,Zone-14,2028520017
5048164,15895181.0,BROOKLYN,11223.0,1G,2010-02-03T11:55:22.000,ENTIRE BUILDING,CLOSE,Gravesend (East)-Homecrest,CLOSE,1919-08-06,2010-02-04,10002579,3193999.0,BUILDING,348348,-73.9649,2010-01-30T13:21:04.000,True,Zone-47,3071580033
12351758,59083141.0,QUEENS,11691.0,FL1,2023-10-13T19:30:08.000,ENTIRE APARTMENT,CLOSE,Far Rockaway-Bayswater,CLOSE,1942-12-11,2023-10-19,24534325,4299874.0,APARTMENT,631156,-73.7672,2023-10-11T10:33:22.000,False,Zone-31,4156860057
12163196,57530967.0,BROOKLYN,11216.0,2L,2023-05-13T10:43:23.000,STOOP,CLOSE,Bedford-Stuyvesant (West),CLOSE,1904-12-27,2023-05-14,24084726,3051635.0,PUBLIC AREA,330817,-73.9491,2023-05-07T16:54:35.000,False,Zone-36,3018230023
12170874,57618358.0,MANHATTAN,10002.0,1E,2023-05-20T19:40:49.000,FIRE EXIT/PASSAGEWAY,CLOSE,East Village,CLOSE,1901-01-18,2023-05-21,24107089,1087568.0,PUBLIC AREA,886843,-73.9833,2023-05-15T15:07:23.000,False,Zone-2,1003847503
5085474,16066858.0,BROOKLYN,11203.0,3A,2010-02-25T17:34:56.000,ENTIRE BUILDING,CLOSE,East Flatbush-Farragut,CLOSE,1913-08-06,2010-02-26,10083722,3327221.0,BUILDING,808309,-73.9453,2010-02-23T09:11:36.000,True,Zone-45,3049670040
5093319,16105072.0,BROOKLYN,11213.0,7D,2010-03-05T09:43:11.000,ENTIRE APARTMENT,CLOSE,Crown Heights (North),CLOSE,1903-09-29,2010-03-06,10101814,3036321.0,APARTMENT,351597,-73.9264,2010-02-28T15:40:14.000,False,Zone-36,3013680063
5057028,15928467.0,MANHATTAN,10024.0,209,2010-02-05T14:35:27.000,ENTIRE APARTMENT,CLOSE,Upper West Side (Central),CLOSE,1903-03-13,2010-02-06,10019567,1077359.0,APARTMENT,5894,-73.9797,2010-02-03T13:28:37.000,True,Zone-6,1011680029
5062196,15948487.0,BROOKLYN,11225.0,3B,2010-02-10T08:10:34.000,ENTIRE APARTMENT,CLOSE,Crown Heights (South),CLOSE,1903-07-27,2010-02-11,10031075,3034360.0,APARTMENT,339764,-73.9567,2010-02-06T11:15:53.000,False,Zone-35,3013040018
12375007,,BRONX,10456.0,6B,2023-10-28T15:46:49.000,BATHROOM,CLOSE,Concourse-Concourse Village,CLOSE,1906-09-20,2023-10-29,24571949,2002722.0,APARTMENT,64663,-73.9193,2023-10-20T09:40:42.000,False,Zone-16,2024550053
5094386,16111899.0,MANHATTAN,10040.0,5D,2010-04-14T20:50:01.000,BEDROOM,CLOSE,Washington Heights (North),CLOSE,1905-12-07,2010-04-15,10104657,1063994.0,APARTMENT,29018,-73.9321,2010-03-01T13:02:13.000,False,Zone-10,1021680001
11760898,56129399.0,MANHATTAN,10030.0,BLDG,2023-05-18T09:16:23.000,BUILDING-WIDE,CLOSE,Harlem (North),CLOSE,1905-06-29,2023-05-19,23434112,1060015.0,BUILDING-WIDE,3567,-73.9423,2022-11-30T13:08:19.000,False,Zone-9,1020070001
5089719,16084745.0,BRONX,10467.0,1S,2010-03-25T12:03:40.000,ENTIRE APARTMENT,CLOSE,Norwood,CLOSE,1909-02-14,2010-03-26,10094749,2017962.0,APARTMENT,87405,-73.8796,2010-02-25T15:58:35.000,False,Zone-11,2033330062
12112697,57219089.0,BROOKLYN,11226.0,2F,2023-05-12T18:11:12.000,BATHROOM,CLOSE,Flatbush,CLOSE,1914-01-10,2023-05-13,23985933,3117621.0,APARTMENT,183916,-73.9598,2023-04-03T14:28:25.000,False,Zone-40,3051240007
12572831,59669726.0,BRONX,10453.0,BLDG,2023-12-08T16:04:05.000,BUILDING-WIDE,CLOSE,University Heights (South)-Morris Heights,CLOSE,1908-10-25,2023-12-09,24866013,2014862.0,BUILDING-WIDE,121107,-73.9136,2023-12-07T21:27:50.000,True,Zone-14,2032210026
5065294,15959729.0,BROOKLYN,11221.0,6A,2010-02-12T12:58:57.000,BATHROOM,CLOSE,Bedford-Stuyvesant (East),CLOSE,1904-12-20,2010-02-13,10036494,3341861.0,APARTMENT,808394,-73.9409,2010-02-08T09:17:42.000,False,Zone-36,3018160001
5075596,16007976.0,BROOKLYN,11212.0,B2,2010-02-18T14:55:17.000,ENTIRE APARTMENT,CLOSE,East Flatbush-Remsen Village,CLOSE,1912-09-03,2010-02-19,10059327,3100597.0,APARTMENT,397352,-73.9242,2010-02-15T15:43:51.000,False,Zone-41,3046300001
12150673,57468086.0,MANHATTAN,10031.0,BLDG,2023-05-16T08:14:52.000,COURTYARD,CLOSE,Manhattanville-West Harlem,CLOSE,1905-09-16,2023-05-17,24070783,1062281.0,PUBLIC AREA,41265,-73.9546,2023-05-01T18:03:44.000,False,Zone-7,1020860049
5069120,15976786.0,QUEENS,11412.0,1FL,2010-03-11T15:57:35.000,ENTIRE APARTMENT,CLOSE,St. Albans,CLOSE,1934-07-15,2010-03-12,10045380,4271675.0,APARTMENT,587504,-73.7562,2010-02-10T12:09:19.000,False,Zone-27,4126150008
5055125,15916839.0,BRONX,10453.0,4E,2010-02-16T16:18:30.000,ENTIRE APARTMENT,CLOSE,University Heights (South)-Morris Heights,CLOSE,1907-11-18,2010-02-17,10015515,2009103.0,APARTMENT,108439,-73.9181,2010-02-02T14:08:45.000,False,Zone-14,2028790149
5062025,15948578.0,BROOKLYN,11207.0,BSMT,2010-02-10T08:31:58.000,ENTIRE APARTMENT,CLOSE,Bushwick (East),CLOSE,1909-06-22,2010-02-11,10030813,3080376.0,APARTMENT,215900,-73.9069,2010-02-06T09:26:37.000,False,Zone-37,3034610030
12291295,58646498.0,BROOKLYN,11226.0,BUILDI,2023-09-03T17:51:18.000,BUILDING ENTRANCE,CLOSE,East Flatbush-Erasmus,CLOSE,1914-02-27,2023-09-04,24388929,3119189.0,PUBLIC AREA,256026,-73.9498,2023-08-28T12:03:33.000,False,Zone-45,3051720023
5086403,16068234.0,BRONX,10460.0,6D,2010-02-27T10:02:33.000,ENTIRE BUILDING,CLOSE,West Farms,CLOSE,1908-07-21,2010-02-28,10086219,2013184.0,BUILDING,52043,-73.8810,2010-02-23T16:34:33.000,True,Zone-15,2031250040
5069242,15975631.0,BRONX,10466.0,2B,2010-03-03T20:22:05.000,ENTRANCE,CLOSE,Williamsbridge-Olinville,CLOSE,1913-03-11,2010-03-04,10045540,2062833.0,APARTMENT,51791,-73.8648,2010-02-10T13:06:32.000,False,Zone-12,2048190042
5054442,15918151.0,BRONX,10458.0,35,2010-02-02T19:06:20.000,ENTIRE APARTMENT,CLOSE,Bedford Park,CLOSE,1909-01-25,2010-02-03,10013798,2017399.0,APARTMENT,73812,-73.8835,2010-02-02T07:46:18.000,True,Zone-11,2033130040
5094100,16110610.0,BRONX,10463.0,14,2010-04-01T07:33:05.000,LIVING ROOM,CLOSE,Kingsbridge Heights-Van Cortlandt Village,CLOSE,1908-12-03,2010-04-02,10103662,2092469.0,APARTMENT,806743,-73.9028,2010-03-01T10:24:47.000,False,Zone-14,2032600064
5058853,15934223.0,BRONX,10456.0,2D,2010-02-22T14:04:28.000,BATHROOM,CLOSE,Concourse-Concourse Village,CLOSE,1906-09-21,2010-02-24,10023603,2002726.0,APARTMENT,55433,-73.9193,2010-02-04T09:52:32.000,False,Zone-16,2024560001
5058184,15934552.0,BRONX,10467.0,3F,2010-02-06T21:54:44.000,ENTIRE APARTMENT,CLOSE,Norwood,CLOSE,1909-02-07,2010-02-07,10022484,2017753.0,APARTMENT,73791,-73.8835,2010-02-04T05:39:59.000,False,Zone-11,2033260113
5081008,16040690.0,BRONX,10453.0,2E,2010-02-28T14:47:51.000,PRIVATE HALLWAY,CLOSE,University Heights (South)-Morris Heights,CLOSE,1907-11-19,2010-03-01,10072886,2009171.0,APARTMENT,108415,-73.9249,2010-02-19T10:06:28.000,False,Zone-14,2028800017
5077625,,MANHATTAN,10034.0,3B,2010-02-20T12:48:21.000,ENTRANCE,CLOSE,Inwood,CLOSE,1906-02-11,2010-02-21,10064503,1064909.0,APARTMENT,28947,-73.9237,2010-02-17T08:49:28.000,False,Zone-10,1022340039
5081098,16040740.0,MANHATTAN,10035.0,1A,2010-03-08T12:02:58.000,BEDROOM,CLOSE,East Harlem (North),CLOSE,1904-07-02,2010-03-08,10073165,1052358.0,APARTMENT,19956,-73.9411,2010-02-19T11:03:12.000,False,Zone-8,1016450059
12489915,59510021.0,BROOKLYN,11213.0,6H,2023-11-30T09:26:51.000,BEDROOM,CLOSE,Crown Heights (North),CLOSE,1903-05-19,2023-12-01,24748573,3031283.0,APARTMENT,352123,-73.9470,2023-11-21T21:46:29.000,False,Zone-36,3012350001
5053869,15907093.0,BROOKLYN,11238.0,A9,2010-02-08T11:34:54.000,KITCHEN,CLOSE,Crown Heights (North),CLOSE,1903-03-26,2010-02-09,10012578,3029652.0,APARTMENT,287779,-73.9604,2010-02-01T20:05:35.000,False,Zone-35,3011817501
5052762,15905616.0,BRONX,10461.0,2H,2010-02-04T20:58:51.000,ENTIRE BUILDING,CLOSE,Throgs Neck-Schuylerville,CLOSE,1914-09-27,2010-02-05,10010098,2074372.0,BUILDING,77095,-73.8370,2010-02-01T11:01:02.000,False,Zone-13,2053840010
5088178,16074912.0,MANHATTAN,10032.0,2C,2010-03-03T10:33:01.000,ENTIRE BUILDING,CLOSE,Washington Heights (South),CLOSE,1905-10-27,2010-03-04,10090638,1063049.0,BUILDING,43165,-73.9360,2010-02-24T16:43:06.000,True,Zone-10,1021270037
5062073,15948676.0,BROOKLYN,11216.0,2,2010-02-10T08:10:34.000,ENTIRE APARTMENT,CLOSE,Crown Heights (North),CLOSE,1903-05-31,2010-02-11,10030893,3031881.0,APARTMENT,346963,-73.9503,2010-02-06T10:01:31.000,False,Zone-35,3012470047
5067255,15968881.0,BROOKLYN,11208.0,1R,2010-03-04T07:42:08.000,BEDROOM 2,CLOSE,East New York (North),CLOSE,1911-08-15,2010-03-05,10041198,3095309.0,APARTMENT,379911,-73.8759,2010-02-09T10:24:29.000,False,Zone-42,3042450043
5061879,15949889.0,BRONX,10459.0,6,2010-02-22T12:00:00.000,BATHROOM,CLOSE,Longwood,CLOSE,1907-06-01,2010-02-24,10030561,2005603.0,APARTMENT,88269,-73.8958,2010-02-06T07:34:56.000,False,Zone-17,2027090028
12370525,59142737.0,BRONX,10468.0,6D,2023-10-18T17:34:43.000,KITCHEN,CLOSE,Kingsbridge Heights-Van Cortlandt Village,CLOSE,1908-11-22,2023-10-19,24563603,2015313.0,APARTMENT,121331,-73.8986,2023-10-17T17:04:48.000,False,Zone-14,2032490052
5077376,16014779.0,BROOKLYN,11203.0,4,2010-02-20T11:32:42.000,ENTIRE BUILDING,CLOSE,East Flatbush-Rugby,CLOSE,1912-11-14,2010-02-21,10063937,3103045.0,BUILDING,270203,-73.9264,2010-02-16T23:32:15.000,False,Zone-41,3047020054
5083399,16051567.0,BROOKLYN,11237.0,1R,2010-02-26T13:53:59.000,BEDROOM,CLOSE,Bushwick (West),CLOSE,1908-10-24,2010-02-27,10078504,3073235.0,APARTMENT,308795,-73.9221,2010-02-21T12:44:49.000,False,Zone-34,3032200041
12291118,58646576.0,MANHATTAN,10009.0,1B,2023-09-21T02:09:49.000,HALLWAY,CLOSE,East Village,CLOSE,1901-02-05,2023-09-21,24388546,1005095.0,PUBLIC AREA,6397,-73.9813,2023-08-28T10:43:31.000,False,Zone-2,1004020036
5065519,,MANHATTAN,10014.0,1A,2010-02-11T15:12:20.000,ENTIRE BUILDING,CLOSE,West Village,CLOSE,1901-08-05,2010-02-12,10037090,1009795.0,BUILDING,25585,-74.0051,2010-02-08T10:52:20.000,False,Zone-3,1005830024
5067131,15968059.0,QUEENS,11412.0,1,2010-02-18T12:38:19.000,KITCHEN,CLOSE,St. Albans,CLOSE,1930-03-18,2010-02-19,10040831,4237422.0,APARTMENT,528137,-73.7586,2010-02-09T09:25:41.000,False,Zone-27,4110350001
5088014,,BROOKLYN,11238.0,1,2010-03-04T16:25:25.000,BATHROOM,CLOSE,Bedford-Stuyvesant (West),CLOSE,1905-06-16,2010-03-05,10090055,3057288.0,APARTMENT,358489,-73.9582,2010-02-24T15:21:56.000,False,Zone-35,3019940020
13425765,63413852.0,BRONX,10466.0,BLDG,2024-12-17T11:37:42.000,BUILDING-WIDE,CLOSE,Wakefield-Woodlawn,CLOSE,1913-10-22,2024-12-18,26425273,2069823.0,BUILDING-WIDE,79833,-73.8545,2024-12-15T16:17:30.000,True,Zone-11,2050440030
12569160,59659611.0,BRONX,10467.0,6E,2023-12-08T09:36:59.000,ENTIRE APARTMENT,CLOSE,Williamsbridge-Olinville,CLOSE,1912-09-22,2023-12-09,24860442,2057434.0,APARTMENT,51777,-73.8663,2023-12-06T17:19:36.000,True,Zone-12,2046490021
12934190,60879241.0,BROOKLYN,11237.0,3,2024-05-13T08:13:05.000,ENTIRE APARTMENT,CLOSE,Bushwick (West),CLOSE,1908-09-08,2024-05-14,25483796,3338453.0,APARTMENT,321187,-73.9265,2024-04-12T09:53:48.000,False,Zone-34,3031740032
5088513,16076027.0,BRONX,10458.0,2E,2010-03-11T13:14:31.000,KITCHEN,CLOSE,Bedford Park,CLOSE,1909-01-16,2010-03-12,10091684,2017137.0,APARTMENT,117120,-73.8928,2010-02-24T21:26:03.000,False,Zone-15,2033040061
5075424,16008386.0,BROOKLYN,11233.0,3L,2010-02-22T09:43:23.000,ENTIRE APARTMENT,CLOSE,Ocean Hill,CLOSE,1904-02-11,2010-02-24,10058954,3040460.0,APARTMENT,334937,-73.9140,2010-02-15T12:35:37.000,False,Zone-41,3015030015
5090621,16093304.0,BRONX,10458.0,5S,2010-02-27T09:15:55.000,ENTIRE APARTMENT,CLOSE,Fordham Heights,CLOSE,1908-08-17,2010-02-28,10096741,2118308.0,APARTMENT,807023,-73.8967,2010-02-26T09:35:51.000,True,Zone-15,2031520090
5078211,16023368.0,BROOKLYN,11223.0,2H,2010-02-18T08:27:57.000,ENTIRE APARTMENT,CLOSE,Gravesend (South),CLOSE,1919-10-25,2010-02-18,10066129,3320729.0,APARTMENT,808890,-73.9682,2010-02-17T14:39:15.000,False,Zone-47,3072380002
5048227,15894408.0,BRONX,10457.0,1G,2010-02-03T13:18:32.000,BATHROOM,CLOSE,Fordham Heights,CLOSE,1908-08-23,2010-02-04,10002678,2013718.0,APARTMENT,81786,-73.9008,2010-01-30T13:39:24.000,False,Zone-15,2031580001
12171627,57624507.0,BRONX,10461.0,3C,2023-05-19T11:18:21.000,BATHROOM,CLOSE,Westchester Square,CLOSE,1910-12-09,2023-05-20,24108635,2042207.0,APARTMENT,79698,-73.8510,2023-05-16T11:09:48.000,False,Zone-18,2039960038
5072228,15991249.0,QUEENS,11434.0,2,2010-03-26T07:37:05.000,BEDROOM 2,CLOSE,Baisley Park,CLOSE,1933-10-24,2010-03-27,10052668,4267547.0,APARTMENT,529477,-73.7786,2010-02-12T14:42:59.000,False,Zone-28,4123510114
5089765,16083342.0,BRONX,10468.0,5I,2010-02-27T09:15:56.000,ENTIRE BUILDING,CLOSE,University Heights (North)-Fordham,CLOSE,1908-09-02,2010-02-28,10094894,2013829.0,BUILDING,59245,-73.8964,2010-02-25T16:16:39.000,False,Zone-14,2031680016
5059474,15934680.0,MANHATTAN,10032.0,6G,2010-03-11T08:11:00.000,LIVING ROOM,CLOSE,Washington Heights (South),CLOSE,1905-10-22,2010-03-12,10025242,1062935.0,APARTMENT,43037,-73.9407,2010-02-04T15:58:35.000,False,Zone-7,1021220105
5056612,15927925.0,BROOKLYN,11203.0,D9,2010-03-09T15:02:08.000,BEDROOM,CLOSE,East Flatbush-Rugby,CLOSE,1912-08-25,2010-03-10,10018644,3100208.0,APARTMENT,397535,-73.9296,2010-02-03T10:29:34.000,False,Zone-41,3046210008
5089323,16084175.0,MANHATTAN,10032.0,5B,2010-03-09T17:07:00.000,BEDROOM,CLOSE,Washington Heights (South),CLOSE,1905-10-21,2010-03-10,10093762,1062905.0,APARTMENT,5770,-73.9390,2010-02-25T12:27:46.000,False,Zone-7,1021210053
12134960,57385469.0,BRONX,10468.0,BLDG,2023-05-16T15:40:03.000,ELEVATOR,CLOSE,Kingsbridge Heights-Van Cortlandt Village,CLOSE,1908-11-22,2023-05-16,24038743,2015334.0,PUBLIC AREA,116714,-73.8994,2023-04-21T16:13:45.000,False,Zone-14,2032490098
5086518,16067816.0,QUEENS,11427.0,A,2010-02-24T21:11:20.000,ENTIRE BUILDING,CLOSE,Queens Village,CLOSE,1929-03-30,2010-02-25,10086518,4228904.0,BUILDING,663799,-73.7499,2010-02-23T17:31:26.000,True,Zone-23,4106820047
5077955,16023658.0,MANHATTAN,10012.0,6,2010-04-01T07:32:55.000,ROOM,CLOSE,SoHo-Little Italy-Hudson Square,CLOSE,1901-05-03,2010-04-02,10065442,1007345.0,APARTMENT,28575,-74.0040,2010-02-17T12:05:40.000,False,Zone-1,1004890006
5091886,16098962.0,BROOKLYN,11236.0,TOP,2010-03-05T19:58:44.000,ENTIRE APARTMENT,CLOSE,Canarsie,CLOSE,1921-10-14,2010-03-06,10099119,3222491.0,APARTMENT,276845,-73.9187,2010-02-27T07:44:24.000,False,Zone-45,3079580027
5050695,15900121.0,QUEENS,11421.0,1,2010-02-09T12:08:02.000,BATHROOM,CLOSE,Woodhaven,CLOSE,1924-07-13,2010-02-10,10006430,4185163.0,APARTMENT,486485,-73.8590,2010-01-31T11:45:27.000,False,Zone-32,4089610027
5054904,15917707.0,BROOKLYN,11226.0,4H,2010-02-08T20:11:55.000,ENTIRE APARTMENT,CLOSE,Flatbush,CLOSE,1914-01-10,2010-02-09,10014956,3117628.0,APARTMENT,249533,-73.9591,2010-02-02T11:58:42.000,False,Zone-40,3051240051
