ID,Title,Year,Rating,Director,Creators,Cast,Genre,Duration,ContentRating,Summary
a-2536,P.S. I Love You,2007-12-21,7.1,Richard LaGravenese,Richard LaGravenese^Steven Rogers,Hilary Swank^Gerard Butler^Harry Connick Jr.,Drama^Romance,126 min,PG-13,Holly Kennedy is beautiful smart and married to the love of her life - a passionate funny and impetuous Irishman named Gerry. So when Gerry's life is taken by an illness it takes the life out of Holly. The only one who can help her is the person who is no longer there. Nobody knows Holly better than Gerry. So it's a good thing he planned ahead. Before he died Gerry wrote Holly a series of letters that will guide her not only through her grief but in rediscovering herself. The first message arrives on Holly's 30th birthday in the form of a cake and to her utter shock a tape recording from Gerry who proceeds to tell her to get out and "celebrate herself". In the weeks and months that follow more letters from Gerry are delivered in surprising ways each sending her on a new adventure and each signing off in the same way; P.S. I Love You. Holly's mother and best friends begin to worry that Gerry's letters are keeping Holly tied to the past but in fact each letter is pushing ...
a-2537,P2,2007-11-09,5.9,Franck Khalfoun,Alexandre Aja^Gr̩gory Levasseur,Rachel Nichols^Wes Bentley^Simon Reynolds,Horror^Thriller,98 min,R,The story centers on a corporate climber who gets stuck working late on Christmas Eve and finds herself the target of an unhinged security guard. With no help in sight the woman must overcome physical and psychological challenges to survive.
a-2538,Song for a Raggy Boy,2003-08-22,7.5,Aisling Walsh,Aisling Walsh^Kevin Byron Murphy,Aidan Quinn^Iain Glen^Marc Warren,Drama,94 min,NULL,In 1939 William Franklin an anti-Franco veteran of the bloody Spanish Civil War arrives as first-ever lay teacher in a strict Catholic Reformatory and Industrial School for wayward boys. He soon learns the academic challenge is formidable many boys being still illiterate but gradually earns their trust respect in time almost devotion with 'paternal' kindness making the layman the opposite of the cruel prefect brother John who frequently administers painful and humiliating punishments even the gentle old superior Father Damian has no authority against his disciplinary mandate from the grim bishop Conlon. Slowly even class rebel Liam Mercier is turned around trough his gift for literature. After Franklin dares stop the sadist's penny-weighted strap severely striking 'sinful scum' for a futility the whole dorm is treated to an icy night outdoors arms outstretched wearing only shorts. Brother Mac's mind may mean to educate well his flesh is too weak for celibacy so the ...
a-2539,Paranoid Park,2007-10-24,6.7,Gus Van Sant,Gus Van Sant^Blake Nelson,Gabe Nevins^Daniel Liu^Taylor Momsen,Crime^Drama^Mystery,85 min,R,The teenager and skateboarder Alex is interviewed by Detective Richard Lu that is investigating the death of a security guard in the rail yards severed by a train who was apparently hit by a skate board. While dealing with the separation process of his parents and the sexual heat of his virgin girlfriend Jennifer Alex writes his last experiences in Paranoid Park with his new acquaintances and how the guard was killed trying to relieve his feeling of guilty from his conscience.
a-2540,Passage to Zarahemla,2007-10-15,5.2,Chris Heimerdinger,Chris Heimerdinger,Summer Naomi Smart^Moronai Kanekoa^Brian Kary,Adventure^Fantasy,90 min,PG-13,Two teens from L.A. make their way to Utah to hide with distant Mormon relatives from their troubled pasts. An earthquake opens up a time rift drawing them and their pursuers into an ancient mesoamerican war.
a-2541,Pathfinder,2007-04-13,5.4,Marcus Nispel,Laeta Kalogridis^Nils Gaup,Karl Urban^Clancy Brown^Moon Bloodgood,Action^Adventure^Drama^Thriller,99 min,R,A young Viking boy is left behind at a hostile tribe of American Indians whom eventually accept him into the tribe and raise him. A personal war begins for the young Viking when the Vikings return 15 years later and initiate a barbaric attack on the tribe and the woman he loves.
a-2542,The Perfect Holiday,2007-12-12,4.3,Lance Rivera,Lance Rivera^Marc Calixte,Gabrielle Union^Morris Chestnut^Queen Latifah,Comedy^Family^Fantasy^Romance,96 min,PG,Laughter love and just a hint of magic make for 'The Perfect Holiday' a fun-filled comedy starring Morris Chestnut Gabrielle Union Charlie Murphy Katt Williams Faizon Love Terrence Howard and Queen Latifah. All Nancy Taylor(Union) wants for Christmas is to meet a nice man. So when her little girl shares her smitten wish with a Mall Santa Benjamin Armstrong(Chestnut) he does his best o make her dreams come true in this delightful family treat for the whole family to enjoy!
a-2543,Perfect Stranger,2007-04-13,5.7,James Foley,Todd Komarnicki^Jon Bokenkamp,Halle Berry^Bruce Willis^Giovanni Ribisi,Crime^Mystery^Thriller,109 min,R,Rowena Price is a muckraking reporter for a New York paper. When her story about a closeted gay Senator who preaches family values is spiked she quits and soon finds herself investigating the grisly murder of a childhood friend. Her friend had been dumped by ad exec Harrison Hill so he's Rowena's prime suspect. Rowena gets a job at the ad agency as a temp and she's soon the object of Hill's attentions. She's helped in her subterfuge by Miles Haley a friend at the paper who has a secret thing for her. Everyone it seems has secrets including Hill who must keep his affairs from his wife - her money fuels his lifestyle. Murder will out?
a-2544,Persepolis,2008-02-22,8.0,Vincent Paronnaud,Marjane Satrapi^Vincent Paronnaud,Chiara Mastroianni^Catherine Deneuve^Gena Rowlands,Animation^Biography^Drama^War,96 min,PG-13,In 1970s Iran Marjane 'Marji' Statrapi watches events through her young eyes and her idealistic family of a long dream being fulfilled of the hated Shah's defeat in the Iranian Revolution of 1979. However as Marji grows up she witnesses first hand how the new Iran now ruled by Islamic fundamentalists has become a repressive tyranny on its own. With Marji dangerously refusing to remain silent at this injustice her parents send her abroad to Vienna to study for a better life. However this change proves an equally difficult trial with the young woman finding herself in a different culture loaded with abrasive characters and profound disappointments that deeply trouble her. Even when she returns home Marji finds that both she and homeland have changed too much and the young woman and her loving family must decide where she truly belongs.
a-2545,Pride,2014-09-12,7.8,Matthew Warchus,Stephen Beresford,Bill Nighy^Imelda Staunton^Dominic West,Biography^Comedy^Drama^History,119 min,R,In 1984 20 year old closet gay Joe hesitantly arrives in London from Bromley for his first Gay Pride march and is taken under the collective wing of a group of gay men and Lesbian Steph who meet at flamboyant Jonathan and his Welsh partner Gethin's Soho bookshop. Not only are gays being threatened by Thatcher but the miners are on strike in response to her pit closures and Northern Irish activist Mark Ashton believes gays and miners should show solidarity. Almost by accident a mini-bus full of gays find themselves in the Welsh village of Onllwyn in the Dulais valley and through their sincere fund raising and Jonathan's nifty disco moves persuade most of the community that they are on the same side. When a bigot tries to sabotage the partnership with a tabloid smear Mark turns it back on her with a hugely successful benefit concert to which most of the villagers now thoroughly in tune with their gay friends turn up. The miners are defeated and return to work but at the Pride march ...
a-2546,Pirates of the Caribbean: At World's End,2007-05-25,7.1,Gore Verbinski,Ted Elliott^Terry Rossio,Johnny Depp^Orlando Bloom^Keira Knightley,Action^Adventure^Fantasy,169 min,PG-13,After Elizabeth Will and Captain Barbossa rescue Captain Jack Sparrow from the the land of the dead they must face their foes Davy Jones and Lord Cutler Beckett. Beckett now with control of Jones' heart forms a dark alliance with him in order to rule the seas and wipe out the last of the Pirates. Now Jack Barbossa Will Elizabeth Tia Dalma and crew must call the Pirate Lords from the four corners of the globe including the infamous Sao Feng to gathering. The Pirate Lords want to release the goddess Calypso Davy Jones's damned lover from the trap they sent her to out of fear in which the Pirate Lords must combine the 9 pieces that bound her by ritual to undo it and release her in hopes that she will help them fight. With this all pirates will stand together and will make their final stand for freedom against Beckett Jones Norrington the Flying Dutchman and the entire East India Trading Company.
a-2547,The Poughkeepsie Tapes,2009-01-30,6.1,John Erick Dowdle,Drew Dowdle^John Erick Dowdle,Stacy Chbosky^Ben Messmer^Samantha Robson,Horror^Mystery^Thriller,86 min,R,When hundreds of videotapes showing torture murder and dismemberment are found in an abandoned house they reveal a serial killer's decade-long reign of terror and become the most disturbing collection of evidence homicide detectives have ever seen.
a-2548,Premonition,2007-03-16,5.9,Mennan Yapo,Bill Kelly,Sandra Bullock^Julian McMahon^Amber Valletta,Drama^Fantasy^Mystery^Sci-Fi^Thriller,96 min,PG-13,The middle-class couple Linda Hanson and Jim Hanson lives a wasted and routine relationship with their two daughters in their comfortable house in the suburbs. On a Thursday morning the local sheriff visits Linda and tells her that her husband died in a car accident on the previous day. On the next morning when Linda awakes she finds Jim safe and sound at home. When she awakes on the next morning she realizes that her days are out of order but her family and friends believe she is insane.
a-2549,Press Start,2007-09-25,7.4,Ed Glaser,Kevin Folliard,Joshua Stafford^Lauren Chambers^Al Morrison,Comedy,100 min,NULL,Average suburban youth Zack Nimbus is recruited by an ill-tempered ninja and a tough-as-nails space soldier to save the world from a tyrannical but comically insecure sorcerer.
a-2550,Ratatouille,2007-06-29,8.0,Brad Bird,Brad Bird^Jan Pinkava,Brad Garrett^Lou Romano^Patton Oswalt,Animation^Comedy^Family^Fantasy,111 min,G,A rat named Remy dreams of becoming a great French chef despite his family's wishes and the obvious problem of being a rat in a decidedly rodent-phobic profession. When fate places Remy in the sewers of Paris he finds himself ideally situated beneath a restaurant made famous by his culinary hero Auguste Gusteau. Despite the apparent dangers of being an unlikely - and certainly unwanted - visitor in the kitchen of a fine French restaurant Remy's passion for cooking soon sets into motion a hilarious and exciting rat race that turns the culinary world of Paris upside down.
a-2551,The Reaping,2007-04-05,5.7,Stephen Hopkins,Carey Hayes^Chad Hayes,Hilary Swank^David Morrissey^AnnaSophia Robb,Horror^Thriller,99 min,R,The death of a child in mysterious circumstances sparks a series of events that seem to represent biblical plagues which start occurring in of all places a town called "Haven" that is located deep in the bowels of Bible belt country in the bayous of Louisiana. A former Christian missionary turned religious phenomena debunker and her top open minded student turned personnel assistant are sent to investigate.
a-2552,The Fast and the Furious,2001-06-22,6.7,Rob Cohen,Ken Li^Gary Scott Thompson,Vin Diesel^Paul Walker^Michelle Rodriguez,Action^Crime^Thriller,106 min,PG-13,Los Angeles street racer Dominic Toretto falls under the suspicion of the LAPD as a string of high-speed electronics truck robberies rocks the area. Brian O'Connor an officer of the LAPD joins the ranks of Toretto's highly skilled racing crew undercover to convict Toretto. However O'Connor finds himself both enamored with this new world and in love with Toretto's sister Mia. As a rival racing crew gains strength O'Connor must decide where his loyalties really lie.
a-2553,Reign Over Me,2007-03-23,7.5,Mike Binder,Mike Binder,Adam Sandler^Don Cheadle^Jada Pinkett Smith,Drama,124 min,R,Alan Johnson has everything he needs to get through life: a good job a beautiful and loving wife and their wonderful children. Yet he feels isolated because he finds having a hard-working job and managing a family too much to handle and has no one to talk to about it. Charlie Fineman on the other hand doesn't have a job or a family. He used to have both until a terrible loss and the grief caused him to quit his job and isolate himself from everyone around him. As it turns out Alan and Charlie were roommates in college and a chance encounter one night rekindles the friendship they shared. But when Charlie's problems become too much to deal with Alan is determined to help Charlie come out of his emotional abyss.
a-2554,Remember the Daze,2007-06,6.1,Jess Manafort,Jess Manafort,Katrina Begin^Charles Chen^Melonie Diaz,Comedy^Drama,101 min,R,A glimpse into the teenage wasteland of suburbia 1999 that takes place over 24-hours and the teenagers who make their way through the last day of high school.
a-2555,Rendition,2007-10-19,6.8,Gavin Hood,Kelley Sane,Reese Witherspoon^Jake Gyllenhaal^Peter Sarsgaard,Drama^Thriller,122 min,R,After a terrorist bombing kills an American envoy in a foreign country. An investigation leads to an Egyptian who has been living in the United States for years and who is married to an American. He is apprehended when he's on his way home. The U.S. sends him to the country where the incident occurs for interrogation which includes torture. An American CIA operative observes the interrogation and is at odds whether to keep it going or to stop it. In the meantime the man's wife raises hell to find him despite being pregnant but the person behind this refuses to help or give her any information.
a-2556,Reno 911!: Miami,2007-02-23,5.9,Robert Ben Garant,Robert Ben Garant^Thomas Lennon,Thomas Lennon^Robert Ben Garant^Kerri Kenney,Comedy^Crime,84 min,R,A rag-tag team of Reno cops are called in to save the day after a terrorist attack disrupts a national police convention in Miami Beach during spring break. Based on the Comedy Central series.
a-2557,Reservation Road,2008-06-19,6.7,Terry George,John Burnham Schwartz^Terry George,Joaquin Phoenix^Mark Ruffalo^Jennifer Connelly,Crime^Drama^Thriller,102 min,R,On a warm September evening college professor Ethan Learner his wife Grace and their daughter Emma are attending a recital. Their 10-year-old son Josh is playing cello - beautifully as usual. His younger sister looks up to him and his parents are proud of their son. On the way home they all stop at a gas station on Reservation Road. There in one terrible instant he is taken from them forever. On a warm September evening law associate Dwight Arno and his 11-year-old son Lucas are attending a baseball game. Their favorite team the Red Sox is playing - and hopefully heading for the World Series. Dwight cherishes his time spent with Lucas. Driving his son back to his ex-wife Lucas' mother Ruth Wheldon Dwight heads towards his fateful encounter at Reservation Road. The accident happens so fast that Lucas is all but unaware while Ethan - the only witness - is all too aware as a panicked Dwight speeds away. The police are called and an investigation begins. Haunted by the ...
a-2558,Resident Evil: Extinction,2007-09-21,6.3,Russell Mulcahy,Paul W.S. Anderson,Milla Jovovich^Ali Larter^Oded Fehr,Action^Horror^Sci-Fi^Thriller,94 min,R,Years after the Raccoon City disaster Alice is on her own; aware that she has become a liability and could endanger those around her she is struggling to survive and bring down the Umbrella Corporation led by the sinister Albert Wesker and head researcher Dr. Isaacs. Meanwhile traveling through the Nevada Desert and the ruins of Las Vegas Carlos Olivera L.J. and new survivors K-Mart Claire Redfield and Nurse Betty must fight to survive extinction against hordes of zombies killer crows and the most terrifying creatures created as a result of the deadly T-Virus that has killed millions.
a-2559,Resurrecting the Champ,2007-08-24,6.8,Rod Lurie,Michael Bortman^Allison Burnett,Samuel L. Jackson^Josh Hartnett^Kathryn Morris,Drama^Sport,112 min,PG-13,A young journalist comes to the aid of a homeless man who claims he is a former heavy weight title contender. Seeing a chance to redeem his struggling career the writer's story of the champ's life raises questions about the past that will threaten all he holds dear.
a-2560,Rocket Science,2007-09-28,6.7,Jeffrey Blitz,Jeffrey Blitz,Reece Thompson^Anna Kendrick^Nicholas D'Agosto,Comedy^Drama,101 min,R,Coming of age in Plainsboro New Jersey. High school student Hal Hefner stutters. On the evening his parents stop arguing and separate 43 miles away at the state tournament his school's legendary debater Ben Wekselbaum goes blank mid-sentence Ben's teammate Ginny Ryerson doesn't get a first-place trophy and the world changes. That fall to Hal's amazement Ginny recruits him for the debate team mentors him and will be his partner. He still has his stutter but he works hard and he falls in love with Ginny. On the day of the first debate of the season the world changes again. From then until the day of the state tournament Hal has a lot to sort out. Is love rocket science?
a-2561,Rolling,2007,5.4,Billy Samoa Saleebey,John Paul Cooney^Billy Samoa Saleebey,Sanoe Lake^Garrett Brawith^Rachel Hardisty,Drama,90 min,NULL,A med student a teenage runaway a lawyer a drag queen a high school basketball player a drug dealer and a teacher all cross paths in the Ecstasy-riddled L.A. underground party scene. Rolling is a turbulent journey that takes a tough yet entertaining look at this unique drug phenomenon. With the pace and style of a documentary Rolling captures the essence of Ecstasy culture exposing the delicate balance of relationships and responsibilities with chasing this drug-induced euphoria.
a-2562,Rush Hour 3,2007-08-10,6.2,Brett Ratner,Jeff Nathanson^Ross LaManna,Jackie Chan^Chris Tucker^Max von Sydow,Action^Comedy^Crime^Thriller,91 min,PG-13,After an attempted assassination on Ambassador Han Inspector Lee and Detective Carter are back in action as they head to Paris to protect a French woman with knowledge of the Triads' secret leaders. Lee also holds secret meetings with a United Nations authority but his personal struggles with a Chinese criminal mastermind named Kenji which reveals that it's Lee's long-lost...brother. But their race will take them across the city from the depths of the Paris underground to the breathtaking heights of the Eiffel Tower as they fight to outrun the world's most deadly criminals and save the day.
a-2563,Savage Grace,2008-01-25,5.9,Tom Kalin,Howard A. Rodman^Natalie Robins,Julianne Moore^Eddie Redmayne^Stephen Dillane,Drama,97 min,NOT RATED,The true story of the beautiful and charismatic but mentally unstable Barbara Daly who married above her class to Brooks Baekeland heir to the Bakelite plastics fortune. Their only child is a failure in his father's eyes and as he matures and becomes increasingly close to his alienated mother the seeds for tragedy are sown.
a-2564,The Savages,2008-02-01,7.2,Tamara Jenkins,Tamara Jenkins,Laura Linney^Philip Seymour Hoffman^Philip Bosco,Comedy^Drama,113 min,R,Jon and Wendy Savage are two siblings who have spent their adult years trying to recover from the abuse of their abusive father Lenny Savage. Suddenly a call comes in that his girlfriend has died he cannot care for himself with his dementia and her family is dumping him on his children. Despite the fact Jon and Wendy have not spoken to Lenny for twenty years and he is even more loathsome than ever the Savage siblings feel obliged to take care of him. Now together brother and sister must come to terms with the new and painful responsibilities with their father now affecting their lives even as they struggle with their own personal demons Lenny helped create.
a-2565,Saw IV,2007-10-26,5.9,Darren Lynn Bousman,Patrick Melton^Marcus Dunstan,Tobin Bell^Scott Patterson^Costas Mandylor,Horror^Mystery,93 min,R,Jigsaw and his apprentice Amanda are dead. Now upon the news of Detective Kerry's murder two seasoned FBI profilers Agent Strahm and Agent Perez arrive in the terrified community to assist the veteran Detective Hoffman in sifting through Jigsaw's latest grisly remains and piecing together the puzzle. However when SWAT Commander Rigg is abducted and thrust into a game the last officer untouched by Jigsaw has but ninety minutes to overcome a series of demented traps and save an old friend or face the deadly consequences.
a-2566,The Seeker,2005-05-07,4.7,Evan Somers,Evan Somers^Jess Thomas,Evan Somers,Documentary,91 min,NULL,It's Easyrider with a quadriplegic at the throttle when forty-five year old Evan Somers sets out on a self-reflective odyssey by modified motorcycle seeking answers to the questions of his life.
a-2567,Seraphim Falls,2007-04-13,6.7,David Von Ancken,David Von Ancken^Abby Everett Jaques,Pierce Brosnan^Liam Neeson^Anjelica Huston,Action^Drama^Thriller^War^Western,115 min,R,In the 1860s five men have been tracking a sixth across Nevada for more than two weeks. They shoot and wound him but he gets away. They pursue led by the dour Carver who will pay them each $1 a day once he's captured. The hunted is Gideon resourceful skilled with a knife. Gideon's flight and Carver's hunt require horses water and bullets. The course takes them past lone settlers a wagon train a rail crew settlements and an Indian philosopher. What is the reason for the hunt; what connects Gideon and Carver? What happened at Seraphim Falls?
a-2568,Shadow Puppets,2007-04-16,4.9,Michael Winnick,Michael Winnick,James Marsters^Tony Todd^Marc Winnick,Horror^Thriller,105 min,NULL,A woman and a man awake in individual white cells in an abandoned prison or mental institution wearing only underwear and without any memory. They hear a strange and creepy noise and decide to look for a way out of the facility. They meet six other strangers in the same situation and one of them is attacked and killed by a shadow. While trying to escape from the place and the shadow they find the brain washing apparatus with the indication that had been used eight times. When they meet the ninth stranger they realize that one of them is lying and knows what have happened with them.
a-2569,Shoot 'Em Up,2007-09-07,6.7,Michael Davis,Michael Davis,Clive Owen^Monica Bellucci^Paul Giamatti,Action^Comedy^Crime^Thriller,86 min,R,Late at night in an unnamed U.S. city a solitary man sits at a bus stop. A pregnant woman runs by pursued by a man with a gun. With reluctance the man at the bus stop rescues her and assists with the baby's delivery while additional pursuers fire at them including the gang's particularly nasty leader an intuitive man named Hertz. Our hero known only as Smith determines to save the child and find out why Hertz wants the baby dead. At a local bordello he tries to employ a lactating hooker to watch the child but things quickly escalate and this makeshift family is soon on the run. Heavy metal music calms the baby. Why? A laboratory gun factory and presidential campaign all figure in Smith's quest for the child's safe deliverance.
a-2570,Shooter,2007-03-23,7.2,Antoine Fuqua,Jonathan Lemkin^Stephen Hunter,Mark Wahlberg^Michael Pe̱a^Rhona Mitra,Action^Crime^Drama^Mystery^Thriller,124 min,R,Bob Lee Swagger one of the world's great marksmen and the son of a Congressional Medal of Honoree is a loner living in the Rockies. He's left the military having been hung out to dry in a secret Ethiopian mission a few years before when he's recruited by a lisping colonel to help find a way that the President of the US might be assassinated in one of three cities in the next two weeks. He does his work but the shot is fired notwithstanding and Bob Lee is quickly the fall guy: wounded and hunted by thousands he goes to ground and aided by two unlikely allies searches for the truth and for those who double-crossed him. All roads lead back to Ethiopia.
a-2571,ShowBusiness: The Road to Broadway,2007-04-19,8.1,Dori Berinstein,Dori Berinstein^Richard Hankin,Alissa Anderegg^Kristen Anderson-Lopez^Rob Ashford,Documentary,102 min,PG,Follows the four high-profile productions that would eventually become Tony nominees for Best Musical of 2004: "Wicked" (currently the highest grossing musical of all time) the Rosie O'Donnell/Boy George musical brought from London "Taboo" Tony Kushner's "Caroline or Change" and a grown-up puppet show called "Avenue Q." Digging behind the scenes from casting and out-of-town previews to the suspense-filled Tony Awards "ShowBusiness" provides an engrossing look at the inner workings of Broadway musicals. Listening in to critics around the dinner table interviews with the creators footage of rehearsals and openings all combine to make this one of the most entertaining documentaries (and dramas) about the world of musical theater.
a-2572,Shrek the Third,2007-05-18,6.1,Chris Miller,William Steig^Andrew Adamson,Mike Myers^Cameron Diaz^Eddie Murphy,Animation^Adventure^Comedy^Family^Fantasy,93 min,PG,When Fiona's father and King of Far Far Away passes away the clumsy Shrek becomes the immediate successor of the throne. However Shrek decides to find the legitimate heir Artie in a distant kingdom with his friends Donkey and Puss in Boots to be able return to his beloved house in the swamp with the pregnant Fiona. Meanwhile the envious and ambitious Prince Charming joins the villains of the fairytales plotting a coup d'̩tat to become the new king.
a-2573,Sicko,2007-07-03,8.1,Michael Moore,Michael Moore,Michael Moore^Tucker Albrizzi^Tony Benn,Documentary^Drama,123 min,PG-13,Documentary look at health care in the United States as provided by profit-oriented health maintenance organizations (HMOs) compared to free universal care in Canada the U.K. and France. Moore contrasts U.S. media reports on Canadian care with the experiences of Canadians in hospitals and clinics there. He interviews patients and doctors in the U.K. about cost quality and salaries. He examines why Nixon promoted HMOs in 1971 and why the Clintons' reform effort failed in the 1990s. He talks to U.S. ex-pats in Paris about French services and he takes three 9/11 clean-up volunteers who developed respiratory problems to Cuba for care. He asks of Americans "Who are we?"
a-2574,The Simpsons Movie,2007-07-27,7.4,David Silverman,James L. Brooks^Matt Groening,Dan Castellaneta^Julie Kavner^Nancy Cartwright,Animation^Adventure^Comedy,87 min,PG-13,Homer adopts a pig who's run away from Krusty Burger after Krusty tried to have him slaughtered naming the pig "Spider Pig." At the same time the lake is protected after the audience sink the barge Green Day are on with garbage after they mention the environment. Meanwhile Spider Pig's waste has filled up a silo in just 2 days apparently with Homer's help. Homer can't get to the dump quickly so dumps the silo in the lake polluting it. Russ Cargill the villainous boss of the EPA gives Arnold Schwarzenegger 5 options forcing him to choose 4 (which is unfortunately to destroy Springfield) and putting a dome over Springfield to prevent evacuation. Homer however has escaped along with his family. Can he stop the evil Cargill from annihilating his home town and his family who have been forced to return to Springfield?
a-2575,Sinner,2007-03-26,5.4,Marc Benardout,Steven Sills,Nick Chinlund^Georgina Cates^Michael E. Rodgers,Drama,88 min,NULL,Hidden away in small town America in an anemic parish on the brink of bankruptcy Father Anthony Romano finds himself at a mid-career crisis in the wake of both his personal conflicts and the real world scandals that have left the Catholic Church an anathema to so many. When his junior colleague a fundamentalist named Stephen clashes with a prostitute who preys on Catholic priests Anthony finds his private world invaded and his deepest secrets exposed by a modern day Mary Magdalene.
a-2576,Stateside,2004-02-27,6.0,Reverge Anselmo,Reverge Anselmo,Jonathan Tucker^Rachael Leigh Cook^Agnes Bruckner,Drama^Music^Romance,97 min,R,An adventurous romantic drama about a high-school rich kid serving in the Marine Corps to avoid jail and a schizophrenic actress whose career is crashing. Mark Deloach lands in the Marine Corps and meets Dori Lawrence before shipping out. Mark and Dori are a perfect match of misfits introduced by a friend Sue Dubois whose mother is suing Mark. Dori has left the bright lights of Hollywood to fix her life and mental illness while at boot camp Drill Instructor Skeer is on a mission not only to train Mark but to make a man out of the rebellious teenager. The two outcast lovers with more than a dose of humor cling to their romance in spite of obstacles from authorities and circumstances which stand in their way.
a-2577,Sleuth,2007-11-23,6.5,Kenneth Branagh,Harold Pinter^Anthony Shaffer,Michael Caine^Jude Law^Harold Pinter,Drama^Mystery^Thriller,86 min,R,Two extremely clever British men are in a game of trickery and deceit. Andrew Wyke an aging famous author who lives alone in a high-tech mansion after his wife Maggie has left him for a younger man; and Milo Tindle an aspiring actor equipped with charm and wit who demonstrates both qualities once again. When Wyke invites Tindle to his mansion Tindle seeks to convince the former into letting his wife go by signing the divorce paper. However Wyke seems far more interested in playing mind games with his wife's new lover and lures him into a series of actions he thoroughly planned in seeking revenge on his unfaithful spouse.
a-2578,Slipstream,2008-04-11,5.1,Anthony Hopkins,Anthony Hopkins,Anthony Hopkins^Stella Arroyave^Christian Slater,Comedy^Drama^Fantasy^Mystery,96 min,R,An actor and would-be screenwriter who at the very moment of his meeting with Fate comes to discover that life is random and fortune is sightless. He is thrown into a vortex where time dreams and reality collide in an increasingly whirling slipstream. It's a surreal and dreamlike tale of one man's journey.
a-2579,Smiley Face,2008-01-16,5.8,Gregg Araki,Dylan Haggerty,Anna Faris^John Krasinski^Adam Brody,Comedy,85 min,R,After a young actress unknowingly eats her roommate's Marijuana cupcakes her day becomes a series of misadventures.
a-2580,Smokin' Aces,2007-01-26,6.7,Joe Carnahan,Joe Carnahan,Jeremy Piven^Ryan Reynolds^Ray Liotta,Action^Crime^Drama^Thriller,108 min,R,Mob boss Primo Sparazza has taken out a hefty contract on Buddy "Aces" Israel a sleazy magician who has agreed to turn state's evidence against the Vegas mob. The FBI sensing a chance to use this small-time con to bring down big-target Sparazza places Aces into protective custody-under the supervision of two agents dispatched to Aces' Lake Tahoe hideout. When the word of the price on Aces' head spreads into the community of ex-cons and cons-to-be it entices bounty hunters thugs-for-hire deadly vixens and double-crossing mobsters to join in the hunt. With all eyes on Tahoe this rogues' gallery collides in a comic race to hit the jackpot and rub out Aces.
a-2581,Socket,2007-07-14,4.2,Sean Abley,Sean Abley,Derek Long^Matthew Montgomery^Alexandra Billings,Drama^Romance^Sci-Fi^Thriller,93 min,NOT RATED,After being struck by lightning Dr. Bill Matthews recovers in the hospital where he also works. An intern named Craig Murphy slips him a card inviting him to a meeting of "people just like us." In this "group" Bill finds other survivors who have been electrocuted in various ways. But the doctor soon discovers that the members are addicted to the electric current. And not only does Bill become hooked his relationship with sexy Dr. Craig Murphy deepens setting a chain of events into shocking motion.
a-2582,Spider-Man 3,2007-05-04,6.2,Sam Raimi,Sam Raimi^Ivan Raimi,Tobey Maguire^Kirsten Dunst^Topher Grace,Action^Adventure,139 min,PG-13,Peter Parker has finally managed to piece together the once-broken parts of his life maintaining a balance between his relationship with Mary-Jane and his responsibility as Spider-Man. But more challenges arise for our young hero. Peter's old friend Harry Obsourne has set out for revenge against Peter; taking up the mantle of his late father's persona as The New Goblin and Peter must also capture Uncle Ben's real killer Flint Marko who has been transformed into his toughest foe yet the Sandman. All hope seems lost when suddenly Peter's suit turns jet-black and greatly amplifies his powers. But it also begins to greatly amplify the much darker qualities of Peter's personality that he begins to lose himself to. Peter has to reach deep inside himself to free the compassionate hero he used to be if he is to ever conquer the darkness within and face not only his greatest enemies but also...himself.
a-2583,Stardust,2007-08-10,7.7,Matthew Vaughn,Jane Goldman^Matthew Vaughn,Charlie Cox^Claire Danes^Sienna Miller,Adventure^Family^Fantasy^Romance,127 min,PG-13,The passage from this world to the fantasy kingdom of Stormhold is through a breach in a wall beside an English village. In the 1800s a boy becomes a man when he ventures through the breach in pursuit of a fallen star to prove his love for the village beauty. The star is no lump of rock it's a maiden Yvaine. Tristan the youth is not the only one looking for her: three witches led by Lamia want her heart to make them young; and the sons of the dead king of Stormhold want her because she holds a ruby that will give one of them title to the throne. Assisting Tristan are his mother the victim of a spell and a cross-dressing pirate of the skies. Will Tristan win his true love?
a-2584,Starting Out in the Evening,2007-01,7.0,Andrew Wagner,Brian Morton^Fred Parnes,Frank Langella^Lauren Ambrose^Patti Perkins,Drama^Romance,111 min,PG-13,Against the backdrop of Manhattan's changing literary and publishing world aging novelist Leonard Schiller is asked by Heather Wolfe a graduate student and budding literary critic to agree to interviews. He's reluctant to spend the time: his health is failing and he wants to finish one more book. Also he's worried about his daughter Ariel who's approaching 40 underemployed single and wanting a child. But he agrees hoping Heather can help resurrect interest in his work. As Heather probes Frank's writing and his past Ariel reconnects to a former lover. Emotions can be raw and messy and as relationships change who gets the better part of the bargain?
a-2585,A State of Vine,NULL,NULL,Don Scioli,NULL,Mario Andretti^Daniel Baron^Fred Franzia,Documentary,60 min,NULL,A look at the California wine industry. With insight and commentary from many members of the wine world - including Two Buck Chuck's Fred Franzia champion racecar driver and winery owner Mario Andretti award winning winemakers Bob Foley of Pride Mountain Vineyards Daniel Barron of Silver Oak Cellars and Randy Pitts of Harvest Moon Estate Winery along with many others. This documentary shows that that much more than just grapes go into the bottle.
