hockey,starea,department,netball,communityboard,maintenanceagreement,kickball,primary_sport,adult_softball,frisbee,ll_softball,adult_baseball,bocce,zipcode,rugby,handball,tennis,adult_football_id,field_lighted_new,dimensions,gispropnum,youth_football,accessible_code,Volly,basketball,tbl_track_and_field,nonregulation_soccer,LnMeters,featurestatus,SysRef
0,2793.6893310546875,X-01,False,201.0,0,False,BKB,False,False,False,False,False,10455.0,False,False,False,NONE,False,Full Court,X045,False,0,0,True,0,False,"213 days, 5:20:37.978535",Active,X045-01-BASKETBALL-1
0,57898.93785095215,B-13,False,313.0,0,False,FTB,False,False,False,False,False,11235.0,False,False,False,NONE,False,160 x 360ft rectangular,B275,False,0,0,False,0,False,"1042 days, 12:21:43.178684",Active,B275-FOOTBALL-1
0,27797.476303100582,Q-05,False,405.0,0,False,SFB,False,False,True,False,False,11378.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q131,False,0,0,False,0,False,"616 days, 13:21:26.444850",Active,Q131-SOFTBALL-2
0,2480.106887817383,Q-10,False,410.0,0,False,SFB,False,False,False,False,False,11414.0,False,False,False,NONE,False,"45-60ft base path, less than 150ft fence",Q408,False,0,0,False,0,False,"199 days, 4:55:12.947993",Active,Q408-BASEBALL-1
0,36797.75718688965,X-11,False,211.0,1,False,SFB,True,False,True,False,False,10461.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",X256,False,0,0,False,0,False,"754 days, 7:17:19.025486",Active,X256-BASEBALL-1
0,25912.44403076172,B-11,False,311.0,0,True,SFB,True,False,True,False,False,11214.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",B007,False,0,0,False,0,False,"604 days, 23:12:45.586615",Active,B007-BASEBALL-2
0,3014.4956817626958,Q-15,False,481.0,0,False,TNS,False,False,False,False,False,11368.0,False,False,False,NONE,False,Tennis,Q099,False,0,0,False,0,False,"234 days, 13:45:06.679197",Archived,Q099-ZN04-TENNIS-4
0,3161.355697631836,X-02,False,202.0,0,False,BKB,False,False,False,False,False,10459.0,False,False,False,NONE,False,Full Court,X116,False,0,0,False,0,False,"234 days, 2:23:55.216700",Active,X116-BASKETBALL-1
0,1540.9011688232422,Q-11,False,411.0,0,False,HDB,False,False,False,False,False,11362.0,False,True,False,NONE,False,Handball,Q369,False,0,0,False,0,False,"159 days, 2:03:52.404231",Active,Q369-HANDBALL-2
0,5799.7823486328125,B-14,True,314.0,0,False,NTB,False,False,False,False,False,11226.0,False,False,False,NONE,False,Netball,B068,False,0,0,False,0,False,"320 days, 14:29:57.473416",Removed,B073-ZN28-NETBALL-1
0,1272.2189025878906,M-06,False,106.0,0,False,BKB,False,False,False,False,False,10017.0,False,False,False,NONE,False,Half Court,M158,False,0,0,True,0,False,"146 days, 10:57:54.769167",Active,M158-BASKETBALL-1
0,1126.05029296875,B-13,False,313.0,0,False,HDB,False,False,False,False,False,11224.0,False,True,False,NONE,False,Handball,B080,False,0,0,False,0,False,"138 days, 0:14:45.580217",Active,B080-HANDBALL-7
0,1396.675765991211,Q-05,False,405.0,0,False,HDB,False,False,False,False,False,11379.0,False,True,False,NONE,False,Handball,Q102,False,0,0,False,0,False,"151 days, 20:06:32.714748",Active,Q102-02-HANDBALL-7
0,2748.9887084960938,Q-14,False,414.0,0,False,TNS,False,False,False,False,False,11691.0,False,False,True,NONE,False,Tennis,Q371,False,0,0,False,0,False,"226 days, 1:43:53.610055",Active,Q371-01-TENNIS-3
0,39766.93353271485,B-18,False,318.0,0,True,SFB,True,False,True,False,False,11229.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",B057,False,0,0,False,0,False,"747 days, 8:32:03.854161",Active,B057-ZN04-BASEBALL-7
0,2318.9402770996094,M-03,False,103.0,0,False,VLB,False,False,False,False,False,10013.0,False,False,False,NONE,False,Volleyball,M015,False,0,1,False,0,False,"203 days, 6:54:31.523417",Active,M015-VOLLEYBALL-3
0,1577.835479736328,Q-12,False,412.0,0,False,HDB,False,False,False,False,False,11436.0,False,True,False,NONE,False,Handball,Q220C,False,0,0,False,0,False,"163 days, 14:25:04.148321",Active,Q220C-03-HANDBALL-2
0,2122.757080078125,B-08,False,308.0,0,False,TNS,False,False,False,False,False,11233.0,False,False,True,NONE,True,Tennis,B054,False,0,0,False,0,False,"211 days, 4:07:22.822889",Active,B054-ZN03-TENNIS-9
0,60971.75231933594,R-03,False,503.0,0,False,BSB,False,False,False,False,False,10309.0,False,False,False,NONE,False,"90ft base path, 200+ft fence",R106,False,0,0,False,0,False,"906 days, 1:06:29.553367",Removed,R106-ZN03-BASEBALL-2
0,1181.5330657958984,Q-07,False,407.0,0,False,BKB,False,False,False,False,False,11357.0,False,False,False,NONE,False,Half Court,Q390,False,0,0,True,0,False,"138 days, 4:13:11.152020",Active,Q390-BASKETBALL-6
0,2768.614883422852,B-13,False,313.0,0,False,TNS,False,False,False,False,False,11224.0,False,False,True,NONE,False,Tennis,B129,False,0,0,False,0,False,"226 days, 6:38:24.257855",Active,B129-ZN01-TENNIS-2
0,32154.033203125,B-10,False,310.0,0,False,SFB,False,False,True,False,False,11209.0,False,False,False,NONE,False,"45-60ft base path, less than 150ft fence",B082,False,0,0,False,0,False,"732 days, 0:10:15.198171",Active,B082-ZN05-BASEBALL-3
0,3648.090087890625,Q-14,False,414.0,0,False,BKB,False,False,False,False,False,11691.0,False,False,False,NONE,True,Full Court,Q007,False,0,0,True,0,False,"253 days, 3:18:38.793520",Active,Q007-01-BASKETBALL-3
0,70362.27514648438,B-18,False,318.0,0,False,SCR,False,True,False,False,False,11234.0,True,False,False,AFB,False,147-295ft W x 295-393ft L,B057,True,0,0,False,0,True,"1099 days, 0:10:34.040287",Active,B057-ZN07-SOCCER-3
0,3129.930694580078,M-10,False,110.0,0,False,BKB,False,False,False,False,False,10037.0,False,False,False,NONE,False,Full Court,M217,False,0,0,True,0,False,"234 days, 2:23:23.666188",Active,M217-BASKETBALL-1
0,1202.807113647461,Q-07,False,407.0,0,False,HDB,False,False,False,False,False,11354.0,False,True,False,NONE,False,Handball,Q086,False,0,0,False,0,False,"144 days, 15:32:48.429430",Active,Q086-01-HANDBALL-4
0,2664.7203674316406,B-18,False,318.0,0,False,BKB,False,False,False,False,False,11234.0,False,False,False,NONE,False,Full Court,B236,False,0,0,False,0,False,"210 days, 7:32:26.092896",Active,B236-BASKETBALL-4
0,1250.569091796875,B-09,False,309.0,0,False,HDB,False,False,False,False,False,11203.0,False,True,False,NONE,False,Handball,B254,False,0,0,False,0,False,"144 days, 21:29:48.673150",Active,B254-HANDBALL-3
0,1815.5059051513672,X-15,False,228.0,0,False,VLB,False,False,False,False,False,10464.0,False,False,False,NONE,False,Volleyball,X039,False,0,1,False,0,False,"179 days, 23:19:58.078414",Active,X039-ZN17-VOLLEYBALL-3
0,842.7386016845703,Q-03,False,403.0,0,False,BKB,False,False,False,False,False,11370.0,False,False,False,NONE,False,Half Court,Q366,False,0,0,False,0,False,"116 days, 10:13:37.882637",Active,Q366-BASKETBALL-5
0,2369.1582794189453,M-03,False,103.0,0,False,BKB,False,False,False,False,False,10002.0,False,False,False,NONE,False,Full Court,M195,False,0,0,True,0,False,"198 days, 1:07:44.877791",Active,M195-BASKETBALL-2
0,75914.37954711914,M-11,False,111.0,0,False,BSB,True,False,False,True,False,10035.0,False,False,False,NONE,False,"90ft base path, 200+ft fence",M104,False,0,0,False,0,False,"1092 days, 5:35:01.896030",Active,M104-ZN04-BASEBALL-1
0,1954.927993774414,Q-03,False,403.0,0,False,BKB,False,False,False,False,False,11368.0,False,False,False,NONE,False,Half Court,Q415,False,0,0,True,0,False,"177 days, 7:22:37.702139",Removed,Q415-BASKETBALL-5
0,1172.3614807128906,B-13,False,313.0,0,False,HDB,False,False,False,False,False,11224.0,False,True,False,NONE,False,Handball,B080,False,0,0,False,0,False,"141 days, 22:18:26.470441",Active,B080-HANDBALL-2
0,945.5682830810548,M-03,False,103.0,0,False,HDB,False,False,False,False,False,10002.0,False,True,False,NONE,False,Handball,M064,False,0,0,False,0,False,"123 days, 20:52:00.217043",Active,M064-HANDBALL-2
0,1329.624740600586,B-15,False,315.0,0,False,HDB,False,False,False,False,False,11229.0,False,True,False,NONE,False,Handball,B051,False,0,0,False,0,False,"147 days, 20:03:04.369240",Active,B051-HANDBALL-1
0,1350.7254638671875,Q-05,False,405.0,0,False,HDB,False,False,False,False,False,11379.0,False,True,False,NONE,False,Handball,Q102,False,0,0,False,0,False,"149 days, 11:56:40.001547",Active,Q102-02-HANDBALL-9
0,938.3807830810548,Q-08,False,408.0,0,False,BKB,False,False,False,False,False,11365.0,False,False,False,NONE,False,Half Court,Q344,False,0,0,False,0,False,"122 days, 22:22:39.587226",Active,Q344-BASKETBALL-3
0,27630.04132080078,X-06,False,206.0,0,False,BSB,False,False,False,False,False,10457.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",X108,False,0,0,False,0,False,"642 days, 12:15:19.966277",Active,X108-BASEBALL-1
0,1521.1339874267578,B-18,False,318.0,0,False,HDB,False,False,False,False,False,11234.0,False,False,False,NONE,False,Handball,B236,False,0,0,False,0,False,"157 days, 22:18:11.575847",Inactive,B236-HANDBALL-1
0,49957.23124694824,Q-12,False,412.0,0,False,CRK,False,False,False,False,False,11434.0,False,False,False,NONE,False,60 ft Cricket Pitch,Q448,False,0,0,False,0,False,"839 days, 4:45:52.943280",Active,Q210-CRICKET-1
0,1199.7693939208984,Q-03,False,403.0,1,False,HDB,False,False,False,False,False,11372.0,False,True,False,NONE,False,Handball,Q363,False,0,0,False,0,False,"140 days, 18:46:01.079433",Active,Q363-HANDBALL-1
0,1214.7826690673828,M-10,False,110.0,0,False,BKB,False,False,False,False,False,10027.0,False,False,False,NONE,False,Half Court,M211A,False,0,0,False,0,False,"139 days, 10:22:22.728828",Active,M211A-BASKETBALL-3
0,1528.2875061035156,R-01,False,501.0,0,False,HDB,False,False,False,False,False,10303.0,False,True,False,NONE,False,Handball,R068,False,0,0,False,0,False,"157 days, 5:51:45.222154",Active,R068-HANDBALL-3
0,849.5282287597656,B-06,False,306.0,0,False,HDB,False,False,False,False,False,11215.0,False,False,False,NONE,False,,B111A,False,0,0,False,0,False,"119 days, 23:40:30.633416",Inactive,B111A-HANDBALL-5
0,8087.607315063477,Q-14,False,414.0,0,False,BSB,False,False,False,False,False,11693.0,False,False,False,NONE,False,"90ft base path, 200+ft fence",Q467,False,0,0,False,0,False,"331 days, 4:12:27.685398",Inactive,Q467-BASEBALL-4
0,1008.2418670654296,Q-12,False,412.0,0,False,HDB,False,False,False,False,False,11412.0,False,True,False,NONE,False,Handball,Q106,False,0,0,False,0,False,"128 days, 10:44:42.948864",Active,Q106-HANDBALL-1
0,4066.921157836914,B-10,False,310.0,0,False,BKB,False,False,False,False,False,11220.0,False,False,False,NONE,False,Full Court,B066,False,0,0,True,0,False,"264 days, 21:30:59.789580",Active,B066-01-BASKETBALL-1
0,13362.171417236328,B-14,False,314.0,0,False,HKY,False,False,False,False,False,11218.0,False,False,False,NONE,False,Hockey,B316,False,0,0,False,0,False,"478 days, 4:32:03.346962",Inactive,B316-HOCKEY-1
0,1193.8585662841797,B-16,False,316.0,0,False,HDB,False,False,False,False,False,11212.0,False,True,False,NONE,False,Handball,B008,False,0,0,False,0,False,"142 days, 13:46:07.111747",Closed Temporarily,B008-HANDBALL-5
0,2763.9800567626958,Q-08,False,408.0,0,False,TNS,False,False,False,False,False,11423.0,False,False,True,NONE,False,Tennis,Q021,False,0,0,False,0,False,"226 days, 11:18:30.868653",Active,Q021-ZN02-TENNIS-20
0,44231.43600463867,B-09,False,309.0,0,False,FTB,False,True,False,False,False,11203.0,True,False,False,AFB,False,160 x 360ft rectangular,B254,True,0,0,False,0,True,"867 days, 17:30:45.494734",Active,B254-FOOTBALL-1
0,3876.906372070313,Q-12,False,412.0,0,False,BKB,False,False,False,False,False,11434.0,False,False,False,NONE,False,Full Court,Q413,False,0,0,False,0,False,"259 days, 14:49:56.552783",Inactive,Q413-BASKETBALL-1
0,2790.93376159668,M-14,False,109.0,0,False,TNS,False,False,False,False,False,10024.0,False,False,True,NONE,False,Tennis,M071,False,0,0,False,0,False,"227 days, 5:17:07.982109",Active,M071-ZN17-TENNIS-2
0,2799.869842529297,X-04,False,204.0,1,False,TNS,False,False,False,False,False,10451.0,False,False,True,NONE,False,Tennis,X344,False,0,0,False,0,False,"228 days, 6:35:57.263340",Active,X344-TENNIS-5
0,98606.01620483398,B-18,False,318.0,0,False,FTB,False,False,False,False,False,11236.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,B018,True,0,0,False,0,False,"1306 days, 19:53:49.215993",Active,B018-ZN06-FOOTBALL-1
0,1271.1656036376953,M-11,False,111.0,0,False,BKB,False,False,False,False,False,10029.0,False,False,False,NONE,False,Half Court,M111,False,0,0,True,0,False,"144 days, 9:02:20.959116",Active,M111-BASKETBALL-3
0,2733.2801361083984,Q-06,False,406.0,0,False,TNS,False,False,False,False,False,11375.0,False,False,False,NONE,False,Tennis,Q335,False,0,0,False,0,False,"226 days, 1:38:25.075516",Active,Q335-TENNIS-4
0,1337.7701263427734,Q-09,False,409.0,0,False,HDB,False,False,False,False,False,11416.0,False,True,False,NONE,False,Handball,Q337,False,0,0,False,0,False,"148 days, 5:25:58.212436",Active,Q337-HANDBALL-4
0,1361.1345977783203,B-16,False,316.0,0,False,HDB,False,False,False,False,False,11212.0,False,True,False,NONE,False,Handball,B008,False,0,0,False,0,False,"149 days, 10:10:17.214537",Closed Temporarily,B008-03-HANDBALL-4
0,859.1445617675781,R-02,False,502.0,0,False,HDB,False,False,False,False,False,10304.0,False,True,False,NONE,False,Handball,R073,False,0,0,False,0,False,"117 days, 23:39:40.663049",Active,R073-HANDBALL-4
0,1473.4765014648438,Q-12,False,412.0,0,False,HDB,False,False,False,False,False,11434.0,False,True,False,NONE,False,Handball,Q005,False,0,0,False,0,False,"163 days, 14:29:03.309679",Active,Q005-06-HANDBALL-5
0,29251.62365722656,Q-10,False,410.0,0,False,CRK,False,False,False,False,False,11417.0,False,False,False,NONE,False,60 ft Cricket Pitch,Q094,False,0,0,False,0,False,"609 days, 15:19:24.100770",Inactive,Q094-CRICKET-2
0,19903.67320251465,Q-11,False,411.0,0,False,FTB,False,False,False,False,False,11361.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,,False,0,0,False,0,False,"601 days, 19:02:58.311612",Inactive,Q012B-FOOTBALL-1
0,2861.3445434570312,Q-07,False,407.0,0,False,TNS,False,False,False,False,False,11354.0,False,False,True,NONE,False,,Q347,False,0,0,False,0,False,"230 days, 21:42:19.628792",Inactive,Q347-TENNIS-3
0,2836.427688598633,R-03,False,503.0,0,False,BKB,False,False,False,False,False,10308.0,False,False,False,NONE,False,Full Court,R071,False,0,0,True,0,False,"214 days, 18:38:11.248643",Active,R071-BASKETBALL-3
0,4107.567764282227,Q-08,False,408.0,0,False,BKB,False,False,False,False,False,11435.0,False,False,False,NONE,False,Full Court,Q220G,False,0,0,True,0,False,"266 days, 5:38:36.254284",Active,Q220G-BASKETBALL-3
0,3459.047088623047,B-02,False,302.0,0,False,BKB,False,False,False,False,False,11201.0,False,False,False,NONE,True,Full Court,B061,False,0,0,True,0,False,"238 days, 17:51:26.552422",Active,B061-BASKETBALL-1
0,876.5568084716797,M-09,False,109.0,0,False,HDB,False,False,False,False,False,10026.0,False,True,False,NONE,False,Handball,M056,False,0,0,False,0,False,"120 days, 19:04:16.248397",Active,M056-01-HANDBALL-4
0,938.3807830810548,Q-08,False,408.0,0,False,BKB,False,False,False,False,False,11365.0,False,False,False,NONE,False,Half Court,Q344,False,0,0,False,0,False,"122 days, 22:22:39.588559",Active,Q344-BASKETBALL-4
0,1422.9286499023438,X-12,False,212.0,0,False,HDB,False,False,False,False,False,10466.0,False,True,False,NONE,False,Handball,X141,False,0,0,False,0,False,"154 days, 10:55:52.001058",Active,X141-HANDBALL-4
0,900.2809753417969,Q-13,False,413.0,0,False,BKB,False,False,False,False,False,11411.0,False,False,False,NONE,False,Half Court,Q307,False,0,0,False,0,False,"121 days, 11:05:26.663496",Active,Q307-BASKETBALL-4
0,1336.6209259033203,B-06,False,306.0,0,False,BKB,False,False,False,False,False,11217.0,False,False,False,NONE,False,Half Court,B320,False,0,0,True,0,False,"150 days, 23:39:08.192523",Active,B320-BASKETBALL-1
0,2640.87126159668,B-05,False,305.0,0,False,TNS,False,False,False,False,False,11207.0,False,False,True,NONE,True,Tennis,B047,False,0,0,False,0,False,"223 days, 1:52:03.026143",Inactive,Q020-ZN04-TENNIS-11
0,1888.1949768066409,B-15,False,315.0,0,False,HDB,False,False,False,False,False,11229.0,False,True,False,NONE,False,Handball,B197,False,0,0,False,0,False,"174 days, 11:18:55.948557",Active,B197-HANDBALL-2
0,1205.111083984375,Q-05,False,405.0,0,False,HDB,False,False,False,False,False,11385.0,False,False,False,NONE,False,Handball,Q038,False,0,0,False,0,False,"143 days, 8:08:57.169036",Active,Q038-HANDBALL-2
0,41719.82261657715,Q-08,False,408.0,0,False,SFB,True,False,True,False,False,11364.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q021,False,0,0,False,0,False,"785 days, 9:25:46.386010",Active,Q021-ZN03-BASEBALL-1
0,944.1138763427734,M-12,False,112.0,0,False,HDB,False,False,False,False,False,10034.0,False,True,False,NONE,False,Handball,M199,False,0,0,False,0,False,"123 days, 15:11:20.204575",Active,M199-HANDBALL-1
0,10957.17446899414,Q-02,False,402.0,0,False,SFB,False,False,True,False,False,11104.0,False,False,False,NONE,False,"45-60ft base path, less than 150ft fence",Q044,False,0,0,False,0,False,"448 days, 15:04:06.127447",Active,Q044-SOFTBALL-1
0,2840.551055908203,Q-13,False,413.0,0,False,TNS,False,False,False,False,False,11422.0,False,False,True,NONE,True,Tennis,Q008,False,0,0,False,0,False,"228 days, 18:25:43.460684",Active,Q008-ZN02-TENNIS-1
0,65116.13079833984,R-01,False,501.0,0,False,SCR,False,False,False,False,False,10310.0,False,False,False,AFB,False,160 x 360ft rectangular,R109,True,0,0,False,0,False,"1083 days, 0:58:50.041944",Active,R109-SOCCER-1
0,1160.3948974609375,B-13,False,313.0,0,False,HDB,False,False,False,False,False,11224.0,False,True,False,NONE,False,Handball,B080,False,0,0,False,0,False,"141 days, 1:57:57.458279",Active,B080-HANDBALL-6
0,1132.7320709228516,X-04,False,204.0,0,False,BKB,False,False,False,False,False,10452.0,False,False,False,NONE,False,Half Court,X148A3,False,0,0,False,0,False,"135 days, 2:04:20.912200",Active,X148A3-BASKETBALL-2
0,1182.7028503417969,Q-10,False,410.0,0,False,HDB,False,False,False,False,False,11417.0,False,True,False,NONE,False,Handball,Q094,False,0,0,False,0,False,"140 days, 13:26:21.380449",Active,Q094-01-HANDBALL-3
0,27176.907745361328,X-04,False,204.0,0,False,BSB,False,False,False,False,False,10452.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",X034,False,0,0,False,0,False,"604 days, 22:13:22.145573",Active,X034-BASEBALL-2
0,1095.209243774414,B-15,False,315.0,0,False,HDB,False,False,False,False,False,11235.0,False,True,False,NONE,False,Handball,B251,False,0,0,False,0,False,"136 days, 5:10:00.242524",Active,B251-04-HANDBALL-3
0,10460.748245239258,Q-07,False,407.0,0,False,HKY,False,False,False,False,False,11357.0,False,False,False,NONE,False,Hockey,Q334,False,0,0,False,0,False,"439 days, 19:13:50.041664",Inactive,Q334-HOCKEY-1
0,800.9550933837891,Q-01,False,401.0,0,False,HDB,False,False,False,False,False,11105.0,False,True,False,NONE,False,Handball,Q395,False,0,0,False,0,False,"113 days, 20:36:11.196451",Active,Q395-HANDBALL-2
0,25703.14419555664,M-13,False,164.0,0,False,SFB,True,False,True,False,False,10023.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",M010,False,0,0,False,0,False,"587 days, 21:05:51.260520",Active,M010-ZN05-BASEBALL-1
0,4104.159576416016,X-04,False,204.0,0,False,BKB,False,False,False,False,False,10457.0,False,False,False,NONE,False,Full Court,X008,False,0,0,True,0,False,"266 days, 21:20:51.686410",Active,X008-ZN02-BASKETBALL-2
0,2224.895751953125,B-15,False,315.0,0,False,BKB,False,False,False,False,False,11229.0,False,False,False,NONE,False,Half Court,B197,False,0,0,True,0,False,"188 days, 18:26:05.916534",Active,B197-BASKETBALL-2
0,1350.9342346191406,B-13,False,313.0,0,False,HDB,False,False,False,False,False,11224.0,False,True,False,NONE,False,Handball,B169B,False,0,0,False,0,False,"149 days, 4:49:56.031649",Active,B169B-HANDBALL-5
0,1460.9788055419922,Q-12,False,412.0,0,False,HDB,False,False,False,False,False,11434.0,False,True,False,NONE,False,Handball,Q448,False,0,0,False,0,False,"154 days, 3:33:51.686338",Active,Q210-HANDBALL-1
0,67857.45831298828,X-10,False,210.0,0,False,SCR,False,False,False,False,False,10465.0,False,False,False,NONE,False,45-146ft W x 75-294ft L,X126,False,0,0,False,0,True,"1065 days, 6:45:20.367139",Active,X126-ZN02-SOCCER-3
0,1198.8494567871094,B-02,False,302.0,0,False,HDB,False,False,False,False,False,11201.0,False,True,False,NONE,False,Handball,,False,0,0,False,0,False,"143 days, 17:12:34.332927",Active,B223J03-HANDBALL-5
0,36920.03010559082,M-11,False,111.0,0,False,SCR,False,False,False,False,False,10035.0,False,False,False,AFB,False,45-146ft W x 75-294ft L,M104,True,0,0,False,0,True,"789 days, 11:45:52.218568",Active,M104-ZN01-SOCCER-1
0,2767.7518157958984,B-10,False,310.0,0,False,TNS,False,False,False,False,False,11228.0,False,False,True,NONE,False,Tennis,B060,False,0,0,False,0,False,"226 days, 15:34:31.696298",Active,B092-TENNIS-4
0,4223.016159057617,Q-02,False,402.0,0,False,BKB,False,False,False,False,False,11104.0,False,False,False,NONE,False,Full Court,Q044,False,0,0,True,0,False,"268 days, 12:36:03.308681",Active,Q044-BASKETBALL-1
0,1596.8097839355469,B-15,False,315.0,0,False,HDB,False,False,False,False,False,11235.0,False,True,False,NONE,False,Handball,B306,False,0,0,False,0,False,"160 days, 19:35:03.282793",Active,B306-HANDBALL-1
0,1451.727569580078,B-03,False,303.0,0,False,HDB,False,False,False,False,False,11205.0,False,True,False,NONE,False,Handball,B317,False,0,0,False,0,False,"152 days, 17:53:07.205863",Active,B317-HANDBALL-1
0,1309.8723907470703,Q-15,False,481.0,0,False,HDB,False,False,False,False,False,11368.0,False,True,False,NONE,False,Handball,Q099,False,0,0,False,0,False,"147 days, 1:41:37.907921",Active,Q099-ZN19-HANDBALL-4
0,1293.8834228515625,B-03,False,303.0,0,False,HDB,False,False,False,False,False,11205.0,False,True,False,NONE,False,Handball,B266,False,0,0,False,0,False,"146 days, 14:36:21.487949",Active,B266-HANDBALL-2
0,1344.0543823242188,X-01,False,201.0,0,False,BKB,False,False,False,False,False,10454.0,False,False,False,NONE,False,Half Court,X131,False,0,0,False,0,False,"146 days, 21:28:28.539612",Removed,X131-BASKETBALL-3
0,1303.7805480957031,B-11,False,311.0,0,False,HDB,False,False,False,False,False,11214.0,False,True,False,NONE,False,Handball,B277,False,0,0,False,0,False,"154 days, 4:29:18.951427",Active,B277-HANDBALL-5
0,7207.585418701172,Q-03,False,403.0,0,False,SCR,False,False,False,False,False,11369.0,False,False,True,NONE,False,45-146ft W x 75-294ft L,Q373,False,0,0,False,0,True,"360 days, 2:56:02.838260",Inactive,Q373-SOCCER-1
0,32072.754440307617,Q-09,False,409.0,0,False,BSB,True,False,True,True,False,11419.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q129,False,0,0,False,0,False,"671 days, 18:35:54.725021",Active,Q129-BASEBALL-1
0,8184.679946899414,Q-07,False,407.0,0,False,SFB,False,False,False,False,False,11357.0,False,False,False,NONE,False,"45-60ft base path, less than 150ft fence",Q375,False,0,0,False,0,False,"342 days, 0:56:34.921261",Active,Q375-SOFTBALL-1
0,2042.2012481689453,X-13,False,226.0,0,False,BKB,False,False,False,False,False,10471.0,False,False,False,NONE,False,,X092,False,0,0,False,0,False,"181 days, 4:08:10.831613",Inactive,X092-05-BASKETBALL-3
0,1415.8802795410156,X-02,False,202.0,0,False,HDB,False,False,False,False,False,10459.0,False,True,False,NONE,False,Handball,X190,False,0,0,False,0,False,"152 days, 15:36:31.751336",Active,X190-HANDBALL-2
0,1396.0109252929688,B-01,False,301.0,0,False,BKB,False,False,False,False,False,11206.0,False,False,False,NONE,False,Half Court,B132,False,0,0,True,0,False,"151 days, 4:56:15.622172",Active,B059-BASKETBALL-2
0,895.5104675292969,X-13,False,226.0,0,False,BOC,False,False,False,False,True,10470.0,False,False,False,NONE,False,Bocce,X092,False,0,0,False,0,False,"168 days, 10:27:45.174813",Active,X092-ZN11-BOCCE-2
0,3965.993133544922,X-01,False,201.0,0,False,TNS,False,False,False,False,False,10455.0,False,False,False,NONE,False,,X233,False,0,0,False,0,False,"262 days, 6:42:30.935621",Inactive,X233-TENNIS-3
0,1697.3831176757812,X-03,False,203.0,0,False,HDB,False,False,False,False,False,10457.0,False,True,False,NONE,False,Handball,X010,False,0,0,False,0,False,"174 days, 15:32:40.776256",Active,X010-05-HANDBALL-5
0,3418.9921112060547,Q-13,False,413.0,0,False,BKB,False,False,False,False,False,11422.0,False,False,False,NONE,False,Full Court,Q008,False,0,0,True,0,False,"241 days, 22:26:52.358575",Active,Q008-01-BASKETBALL-2
0,3029.982711791992,Q-11,False,411.0,0,False,TNS,False,False,False,False,False,11360.0,False,False,False,NONE,False,,Q387A,False,0,0,False,0,False,"234 days, 9:00:40.453879",Inactive,Q387A-TENNIS-3
0,2757.1073303222656,M-13,False,164.0,0,False,TNS,False,False,False,False,False,10024.0,False,False,True,NONE,False,Tennis,M010,False,0,0,False,0,False,"226 days, 23:56:07.730775",Active,M010-ZN34-TENNIS-2
0,37458.225646972656,Q-13,False,413.0,0,False,SFB,True,False,True,False,False,11426.0,False,False,False,NONE,False,"60ft base path, 150-200ft fence",Q001A,False,0,0,False,0,False,"711 days, 18:47:27.199317",Active,Q001-ZN01-BASEBALL-4
0,1047.169403076172,M-11,False,111.0,0,False,HDB,False,False,False,False,False,10029.0,False,True,False,NONE,False,Handball,M192,False,0,0,False,0,False,"132 days, 10:26:28.540820",Active,M192-HANDBALL-6
0,1151.8475494384766,R-02,False,502.0,0,False,HDB,False,False,False,False,False,10305.0,False,True,False,NONE,False,Handball,R087,False,0,0,False,0,False,"137 days, 12:29:31.877057",Active,R087-HANDBALL-6
0,3633.9169921875,B-05,False,305.0,0,False,SFB,False,False,False,False,False,11207.0,False,False,False,NONE,False,"45-60ft base path, less than 150ft fence",B246,False,0,0,False,0,False,"241 days, 3:59:23.973882",Inactive,B246-BASEBALL-1
0,4069.7821502685542,B-09,False,309.0,0,False,BKB,False,False,False,False,False,11225.0,False,False,False,NONE,False,Full Court,B284,False,0,0,True,0,False,"265 days, 4:21:52.005335",Active,B284-BASKETBALL-2
0,1562.8935089111328,B-13,False,313.0,0,False,BKB,False,False,False,False,False,11224.0,False,False,False,NONE,False,Half Court,B337,False,0,0,False,0,False,"158 days, 14:35:02.715076",Active,B337-BASKETBALL-4
0,1093.4681701660156,B-16,False,316.0,0,False,HDB,False,False,False,False,False,11212.0,False,False,False,NONE,False,,B343,False,0,0,False,0,False,"133 days, 7:17:25.793324",Inactive,B343-HANDBALL-1
0,1160.400390625,Q-05,False,405.0,0,False,BKB,False,False,False,False,False,11378.0,False,False,False,NONE,False,Half Court,Q131,False,0,0,True,0,False,"137 days, 4:42:25.990824",Active,Q131-01-BASKETBALL-3
0,1248.4090881347656,X-10,False,210.0,0,False,HDB,False,False,False,False,False,10461.0,False,True,False,NONE,False,Handball,X170,False,0,0,False,0,False,"141 days, 7:59:44.842421",Active,X170-HANDBALL-2
